"x","v1","::v1","v2","::v2","v3","::v3","v4","::v4","v5","::v5","v6","::v6","v7","::v7","v8","::v8","v9","::v9","v10","::v10","v11","::v11","v12","::v12","v13","::v13","v14","::v14","v15","::v15","v16","::v16","v17","::v17","v18","::v18","v19","::v19","v20","::v20","v21","::v21","v22","::v22","v23","::v23","v24","::v24","v25","::v25","v26","::v26","v27","::v27","v28","::v28","v29","::v29","v30","::v30","v31","::v31","v32","::v32","v33","::v33","v34","::v34","v35","::v35","v36","::v36","v37","::v37","v38","::v38","v39","::v39"
7.2e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00046053700000000001,,5.0000099999999996,,4.9999900000000004,,-3.7150699999999999e-07,,4.9999900000000004,,-4.0237000000000001e-05,,-4.9179199999999997e-08,,-1.6364700000000001e-07,,4.9999900000000004,,5.0000099999999996,,0.00034383800000000001,,5,,4.9999900000000004,,-2.9660499999999997e-07,,4.9998100000000001,,4.9999900000000004,,4.9999900000000004,,7.6521600000000001e-07,,2.4817599999999999e-06,,5,,-2.9210500000000001e-05,,4.9999900000000004,,2.25859e-05,,4.99993,,4.9999599999999997,,2.4307700000000001e-05,,4.9999700000000002,,-0.34130700000000003,,1.48935,,5.3443699999999996,,5.4421600000000003,,1.4751799999999999
7.3e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00044222599999999999,,5,,4.9999900000000004,,-4.3354899999999999e-07,,4.9999900000000004,,-3.8522200000000002e-05,,2.6505000000000001e-07,,3.6175599999999997e-08,,4.9999900000000004,,5.0000099999999996,,0.00033248700000000002,,5,,4.9999900000000004,,-3.30985e-07,,4.9998199999999997,,4.9999900000000004,,4.9999900000000004,,6.8237800000000005e-07,,2.1092099999999999e-06,,5,,-2.8175500000000002e-05,,4.9999900000000004,,2.2032199999999999e-05,,4.9999500000000001,,4.9999599999999997,,2.3528900000000001e-05,,4.9999700000000002,,-0.34004400000000001,,1.48739,,5.3443699999999996,,5.4421600000000003,,1.4736499999999999
7.4000000000000001e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00042391400000000001,,5,,4.9999900000000004,,-4.9559100000000003e-07,,4.9999900000000004,,-3.6807300000000002e-05,,5.7927999999999998e-07,,2.3599899999999999e-07,,4.9999900000000004,,5.0000099999999996,,0.00032113699999999998,,5,,4.9999900000000004,,-3.6536500000000002e-07,,4.9998300000000002,,4.9999900000000004,,4.9999900000000004,,5.9953999999999998e-07,,1.73666e-06,,5,,-2.7140399999999999e-05,,4.9999900000000004,,2.1478600000000001e-05,,4.9999599999999997,,4.9999700000000002,,2.2750100000000001e-05,,4.9999700000000002,,-0.33878000000000003,,1.48543,,5.3443699999999996,,5.4421600000000003,,1.4721299999999999
7.4999999999999993e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00040560100000000001,,5,,4.9999900000000004,,-5.5763300000000003e-07,,5,,-3.5092400000000003e-05,,8.9350900000000004e-07,,4.35822e-07,,5,,5.0000099999999996,,0.00030978599999999999,,5,,4.9999900000000004,,-3.9974499999999998e-07,,4.9998399999999998,,4.9999900000000004,,4.9999900000000004,,5.1670200000000002e-07,,1.3641100000000001e-06,,5,,-2.6105399999999999e-05,,4.9999799999999999,,2.0925e-05,,4.9999700000000002,,4.9999700000000002,,2.1971400000000001e-05,,4.9999700000000002,,-0.33751700000000001,,1.48346,,5.3443699999999996,,5.4421600000000003,,1.4705999999999999
7.6000000000000002e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00038839899999999999,,4.9999900000000004,,4.9999900000000004,,-6.0457100000000005e-07,,5,,-3.3478200000000001e-05,,1.1607599999999999e-06,,6.07653e-07,,5,,5.0000200000000001,,0.000299055,,5,,4.9999900000000004,,-4.2426600000000002e-07,,4.9998500000000003,,4.9999799999999999,,4.9999900000000004,,4.3748900000000001e-07,,1.0285500000000001e-06,,5,,-2.51232e-05,,4.9999799999999999,,2.03916e-05,,4.9999799999999999,,4.9999799999999999,,2.1234600000000002e-05,,4.9999700000000002,,-0.33627899999999999,,1.4815700000000001,,5.3443699999999996,,5.4421600000000003,,1.46912
7.6999999999999995e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.000378694,,4.9999900000000004,,4.9999900000000004,,-5.4944000000000003e-07,,5,,-3.2544199999999999e-05,,1.1105499999999999e-06,,5.9032299999999998e-07,,5,,5.0000099999999996,,0.00029250899999999999,,5,,4.9999900000000004,,-3.8216300000000001e-07,,4.99986,,4.9999900000000004,,4.9999900000000004,,3.8277399999999998e-07,,9.4293100000000001e-07,,5,,-2.4498399999999999e-05,,4.9999900000000004,,1.9995000000000001e-05,,4.9999799999999999,,4.9999799999999999,,2.0782099999999999e-05,,4.9999700000000002,,-0.33521499999999999,,1.4801200000000001,,5.3443699999999996,,5.4421600000000003,,1.4679500000000001
7.8000000000000004e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00036898900000000001,,4.9999900000000004,,4.9999900000000004,,-4.9431000000000004e-07,,5,,-3.1610199999999998e-05,,1.0603400000000001e-06,,5.72994e-07,,5,,5.0000099999999996,,0.00028596300000000003,,5,,4.9999900000000004,,-3.4006100000000002e-07,,4.99986,,4.9999900000000004,,4.9999900000000004,,3.2805999999999999e-07,,8.5731600000000005e-07,,5,,-2.3873600000000001e-05,,4.9999900000000004,,1.9598399999999999e-05,,4.9999900000000004,,4.9999900000000004,,2.0329499999999999e-05,,4.9999700000000002,,-0.334152,,1.47868,,5.3443699999999996,,5.4421600000000003,,1.46678
7.8999999999999996e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00035928400000000002,,4.9999900000000004,,4.9999900000000004,,-4.3917999999999999e-07,,5,,-3.0676300000000003e-05,,1.0101399999999999e-06,,5.5566500000000002e-07,,5,,5.0000099999999996,,0.00027941700000000001,,5,,4.9999900000000004,,-2.9795899999999997e-07,,4.99986,,4.9999900000000004,,4.9999900000000004,,2.7334599999999999e-07,,7.7170099999999998e-07,,5,,-2.32487e-05,,4.9999900000000004,,1.92019e-05,,4.9999900000000004,,4.9999900000000004,,1.9876899999999999e-05,,4.9999700000000002,,-0.333088,,1.4772400000000001,,5.3443699999999996,,5.4421600000000003,,1.4656100000000001
8.0000000000000005e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00034958,,4.9999900000000004,,4.9999900000000004,,-3.8404899999999997e-07,,5,,-2.9742300000000002e-05,,9.5992700000000002e-07,,5.3833600000000004e-07,,5,,5.0000099999999996,,0.000272871,,5,,4.9999900000000004,,-2.5585699999999999e-07,,4.9998699999999996,,4.9999900000000004,,4.9999900000000004,,2.18632e-07,,6.8608600000000002e-07,,5,,-2.2623899999999999e-05,,4.9999900000000004,,1.8805300000000001e-05,,4.9999900000000004,,4.9999900000000004,,1.94244e-05,,4.9999700000000002,,-0.33202399999999999,,1.4757899999999999,,5.3443699999999996,,5.4421600000000003,,1.46444
8.0999999999999997e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00033987500000000001,,4.9999900000000004,,4.9999900000000004,,-3.2891899999999998e-07,,5.0000099999999996,,-2.88083e-05,,9.0971900000000005e-07,,5.2100699999999995e-07,,5.0000099999999996,,5.0000099999999996,,0.00026632499999999998,,5,,4.9999900000000004,,-2.13755e-07,,4.9998699999999996,,4.9999900000000004,,4.9999900000000004,,1.63917e-07,,6.0047099999999995e-07,,5,,-2.1999100000000001e-05,,4.9999900000000004,,1.8408699999999999e-05,,4.9999900000000004,,4.9999900000000004,,1.89718e-05,,4.9999700000000002,,-0.33096100000000001,,1.47435,,5.3443699999999996,,5.4421600000000003,,1.4632700000000001
8.2000000000000006e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00033017000000000002,,4.9999900000000004,,4.9999900000000004,,-2.7378899999999999e-07,,5.0000099999999996,,-2.7874399999999999e-05,,8.5951099999999997e-07,,5.0367799999999997e-07,,5.0000099999999996,,5.0000099999999996,,0.00025977900000000002,,5,,4.9999900000000004,,-1.7165200000000001e-07,,4.9998800000000001,,4.9999900000000004,,4.9999900000000004,,1.09203e-07,,5.1485599999999999e-07,,5,,-2.1374199999999999e-05,,4.9999900000000004,,1.80122e-05,,5,,5,,1.85192e-05,,4.9999700000000002,,-0.329897,,1.4729099999999999,,5.3443699999999996,,5.4421600000000003,,1.4621
8.2999999999999999e-09,,5,,0,,0,,5,,5,,0,,5.0000099999999996,,0.00032046499999999998,,4.9999900000000004,,5,,-2.18659e-07,,5.0000099999999996,,-2.69404e-05,,8.0930199999999998e-07,,4.8634899999999998e-07,,5.0000099999999996,,5.0000099999999996,,0.00025323300000000001,,5,,4.9999900000000004,,-1.2954999999999999e-07,,4.9998800000000001,,4.9999900000000004,,4.9999900000000004,,5.4488999999999999e-08,,4.2924100000000003e-07,,5,,-2.0749400000000002e-05,,4.9999900000000004,,1.7615600000000001e-05,,5,,5,,1.8066700000000001e-05,,4.9999700000000002,,-0.32883299999999999,,1.47146,,5.3443699999999996,,5.4421600000000003,,1.4609300000000001
8.4000000000000008e-09,,5,,0,,0,,5,,5,,0,,5,,0.00031075999999999999,,4.9999900000000004,,5,,-1.6352800000000001e-07,,5.0000099999999996,,-2.6006399999999999e-05,,7.5909400000000001e-07,,4.6902e-07,,5.0000099999999996,,5,,0.00024668599999999998,,5,,5,,-8.7448000000000003e-08,,4.9998899999999997,,5,,5,,-2.2523000000000001e-10,,3.4362600000000001e-07,,5,,-2.01246e-05,,4.9999900000000004,,1.7218999999999999e-05,,5,,5,,1.7614100000000001e-05,,4.9999700000000002,,-0.32777000000000001,,1.4700200000000001,,5.3443699999999996,,5.4421600000000003,,1.4597599999999999
8.5e-09,,5,,0,,0,,5,,5,,0,,5,,0.000301055,,4.9999799999999999,,5,,-1.08398e-07,,5.0000099999999996,,-2.5072500000000001e-05,,7.0888600000000004e-07,,4.5169100000000002e-07,,5.0000099999999996,,5,,0.00024013999999999999,,5,,5,,-4.5345699999999998e-08,,4.9998899999999997,,5,,5,,-5.49395e-08,,2.5801099999999999e-07,,5,,-1.9499799999999999e-05,,5,,1.68225e-05,,5,,5.0000099999999996,,1.7161500000000002e-05,,4.9999700000000002,,-0.326706,,1.4685699999999999,,5.3443699999999996,,5.4421499999999998,,1.4585900000000001
8.5999999999999993e-09,,5,,0,,0,,5,,5,,0,,5,,0.00029135000000000001,,4.9999799999999999,,5,,-5.32678e-08,,5.0000099999999996,,-2.4138499999999999e-05,,6.5867799999999996e-07,,4.3436100000000001e-07,,5.0000099999999996,,5,,0.000233594,,5,,5,,-3.2435299999999999e-09,,4.9999000000000002,,5,,5,,-1.09654e-07,,1.72396e-07,,5,,-1.8874900000000001e-05,,5,,1.6425900000000001e-05,,5.0000099999999996,,5.0000099999999996,,1.6708999999999999e-05,,4.9999700000000002,,-0.32564199999999999,,1.46713,,5.3443699999999996,,5.4421499999999998,,1.4574100000000001
8.7000000000000001e-09,,5,,0,,0,,5,,5,,0,,5,,0.00028220699999999998,,4.9999799999999999,,5,,1.0620000000000001e-09,,5.0000200000000001,,-2.3263499999999998e-05,,5.9925100000000005e-07,,4.11899e-07,,5.0000200000000001,,5,,0.00022738700000000001,,5,,5,,3.7690100000000001e-08,,4.9999000000000002,,5,,5,,-1.5286200000000001e-07,,9.8540900000000003e-08,,5,,-1.8286499999999998e-05,,5,,1.6050999999999999e-05,,5.0000099999999996,,5.0000099999999996,,1.6282799999999999e-05,,4.9999700000000002,,-0.32460099999999997,,1.46574,,5.3443699999999996,,5.4421499999999998,,1.45628
8.7999999999999994e-09,,5,,0,,0,,5,,5,,0,,5,,0.00027624700000000003,,4.9999900000000004,,5,,5.08502e-08,,5.0000099999999996,,-2.27232e-05,,4.8752299999999999e-07,,3.6031500000000001e-07,,5.0000099999999996,,5,,0.0002231,,5,,5,,7.19937e-08,,4.9999000000000002,,5,,5,,-1.3079e-07,,9.14091e-08,,5,,-1.7904400000000001e-05,,5,,1.5799099999999999e-05,,5.0000099999999996,,5.0000099999999996,,1.6006099999999999e-05,,4.9999700000000002,,-0.323683,,1.46462,,5.3443699999999996,,5.4421499999999998,,1.4553400000000001
8.9000000000000003e-09,,5,,0,,0,,5,,5,,0,,5,,0.00027028700000000002,,4.9999900000000004,,5,,1.00638e-07,,5.0000099999999996,,-2.2182900000000001e-05,,3.7579499999999998e-07,,3.0873100000000001e-07,,5.0000099999999996,,5,,0.00021881299999999999,,5,,5,,1.06297e-07,,4.9999000000000002,,5,,5,,-1.0871799999999999e-07,,8.4277299999999997e-08,,5,,-1.75224e-05,,5,,1.5547099999999999e-05,,5,,5.0000099999999996,,1.5729399999999999e-05,,4.9999799999999999,,-0.322766,,1.4635,,5.3443699999999996,,5.4421499999999998,,1.45441
8.9999999999999995e-09,,5,,0,,0,,5,,5,,0,,5,,0.00026432700000000002,,4.9999900000000004,,5,,1.50427e-07,,5.0000099999999996,,-2.1642599999999998e-05,,2.6406800000000001e-07,,2.5714599999999999e-07,,5.0000099999999996,,5,,0.00021452600000000001,,5,,5,,1.40601e-07,,4.9999099999999999,,5,,5,,-8.6645999999999994e-08,,7.71456e-08,,5,,-1.7140299999999999e-05,,5,,1.5295199999999999e-05,,5,,5.0000099999999996,,1.5452699999999999e-05,,4.9999799999999999,,-0.321849,,1.46238,,5.3443699999999996,,5.4421499999999998,,1.45347
9.1000000000000004e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00025836700000000002,,4.9999900000000004,,5,,2.00215e-07,,5.0000099999999996,,-2.11023e-05,,1.5234e-07,,2.05562e-07,,5.0000099999999996,,4.9999900000000004,,0.00021023999999999999,,5,,5,,1.7490399999999999e-07,,4.9999099999999999,,5.0000099999999996,,5.0000099999999996,,-6.4573900000000001e-08,,7.0013799999999997e-08,,5,,-1.6758200000000002e-05,,5.0000099999999996,,1.50433e-05,,5,,5.0000099999999996,,1.5176e-05,,4.9999799999999999,,-0.320932,,1.46126,,5.3443699999999996,,5.4421499999999998,,1.4525399999999999
9.1999999999999997e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00025240700000000001,,5,,5.0000099999999996,,2.5000300000000002e-07,,5.0000099999999996,,-2.0562000000000001e-05,,4.0611900000000001e-08,,1.53977e-07,,5.0000099999999996,,4.9999900000000004,,0.00020595300000000001,,5,,5.0000099999999996,,2.09208e-07,,4.9999099999999999,,5.0000099999999996,,5.0000099999999996,,-4.25019e-08,,6.2881999999999994e-08,,5,,-1.6376200000000001e-05,,5.0000099999999996,,1.47913e-05,,5,,5.0000099999999996,,1.48993e-05,,4.9999799999999999,,-0.32001400000000002,,1.46014,,5.3443699999999996,,5.4421499999999998,,1.4516
9.3000000000000006e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00024644700000000001,,5,,5.0000099999999996,,2.9979099999999999e-07,,5.0000099999999996,,-2.0021699999999998e-05,,-7.1116e-08,,1.02393e-07,,5.0000099999999996,,4.9999900000000004,,0.000201666,,5,,5.0000099999999996,,2.4351199999999999e-07,,4.9999099999999999,,5.0000099999999996,,5.0000099999999996,,-2.0429800000000001e-08,,5.5750300000000003e-08,,5,,-1.59941e-05,,5.0000099999999996,,1.45394e-05,,5,,5.0000099999999996,,1.46226e-05,,4.9999799999999999,,-0.31909700000000002,,1.45902,,5.3443699999999996,,5.4421499999999998,,1.4506699999999999
9.3999999999999998e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000240487,,5,,5.0000099999999996,,3.4957999999999998e-07,,5.0000099999999996,,-1.94814e-05,,-1.8284399999999999e-07,,5.0808199999999998e-08,,5.0000099999999996,,4.9999900000000004,,0.000197379,,5,,5.0000099999999996,,2.77815e-07,,4.9999200000000004,,5.0000099999999996,,5.0000099999999996,,1.6422899999999999e-09,,4.86185e-08,,5,,-1.5612099999999999e-05,,5.0000099999999996,,1.42875e-05,,5,,5.0000099999999996,,1.4345899999999999e-05,,4.9999799999999999,,-0.31818000000000002,,1.4579,,5.3443699999999996,,5.4421499999999998,,1.44973
9.5000000000000007e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000234527,,5,,5.0000099999999996,,3.9936800000000001e-07,,5,,-1.8941100000000001e-05,,-2.9457200000000003e-07,,-7.7622199999999995e-10,,5,,4.9999900000000004,,0.00019309199999999999,,5,,5.0000099999999996,,3.1211899999999999e-07,,4.9999200000000004,,5.0000099999999996,,5.0000099999999996,,2.3714400000000002e-08,,4.1486700000000003e-08,,5,,-1.523e-05,,5.0000099999999996,,1.40356e-05,,4.9999900000000004,,5.0000099999999996,,1.4069200000000001e-05,,4.9999799999999999,,-0.31726300000000002,,1.45678,,5.3443699999999996,,5.4421499999999998,,1.4488000000000001
9.5999999999999999e-09,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000228567,,5.0000099999999996,,5.0000099999999996,,4.4915599999999998e-07,,5,,-1.8400700000000002e-05,,-4.0629999999999998e-07,,-5.2360699999999998e-08,,5,,4.9999900000000004,,0.00018880500000000001,,5,,5.0000099999999996,,3.46422e-07,,4.9999200000000004,,5.0000099999999996,,5.0000099999999996,,4.5786399999999999e-08,,3.4354999999999999e-08,,5,,-1.4848000000000001e-05,,5.0000099999999996,,1.37836e-05,,4.9999900000000004,,5,,1.3792500000000001e-05,,4.9999799999999999,,-0.31634499999999999,,1.45567,,5.3443699999999996,,5.4421499999999998,,1.4478599999999999
9.6999999999999992e-09,,5,,0,,0,,5,,5,,0,,4.9999799999999999,,0.00022260699999999999,,5.0000099999999996,,5.0000099999999996,,4.9894400000000005e-07,,5,,-1.7860399999999999e-05,,-5.1802699999999996e-07,,-1.03945e-07,,5,,4.9999799999999999,,0.00018451900000000001,,5,,5.0000099999999996,,3.8072599999999999e-07,,4.9999200000000004,,5.0000099999999996,,5.0000099999999996,,6.7858499999999998e-08,,2.7223199999999999e-08,,5,,-1.44659e-05,,5.0000099999999996,,1.35317e-05,,4.9999900000000004,,5,,1.35158e-05,,4.9999799999999999,,-0.31542799999999999,,1.45455,,5.3443699999999996,,5.4421499999999998,,1.44693
9.8000000000000001e-09,,5,,0,,0,,5,,5,,0,,4.9999799999999999,,0.00021708599999999999,,5.0000099999999996,,5.0000099999999996,,5.3451200000000004e-07,,5,,-1.73647e-05,,-6.0851700000000002e-07,,-1.47815e-07,,5,,4.9999799999999999,,0.000180526,,5,,5.0000099999999996,,4.0450699999999998e-07,,4.99993,,5.0000200000000001,,5.0000200000000001,,8.7169299999999994e-08,,2.0582100000000001e-08,,5,,-1.41138e-05,,5.0000200000000001,,1.32978e-05,,4.9999900000000004,,5,,1.3261999999999999e-05,,4.9999799999999999,,-0.31454500000000002,,1.4534899999999999,,5.3443699999999996,,5.4421499999999998,,1.44604
9.8999999999999993e-09,,5,,0,,0,,5,,5,,0,,4.9999799999999999,,0.00021369600000000001,,5.0000099999999996,,5.0000099999999996,,5.0103199999999998e-07,,5,,-1.7085300000000001e-05,,-5.9587900000000004e-07,,-1.5422499999999999e-07,,5,,4.9999799999999999,,0.000177963,,5,,5.0000099999999996,,3.7719099999999998e-07,,4.99993,,5.0000200000000001,,5.0000099999999996,,9.3072500000000002e-08,,1.6323500000000001e-08,,5,,-1.39075e-05,,5.0000200000000001,,1.3151300000000001e-05,,4.9999900000000004,,5,,1.3119099999999999e-05,,4.9999799999999999,,-0.31382500000000002,,1.45275,,5.3443699999999996,,5.4421499999999998,,1.44539
1e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00021030699999999999,,5.0000099999999996,,5.0000099999999996,,4.67553e-07,,5,,-1.6805900000000001e-05,,-5.8324099999999995e-07,,-1.6063500000000001e-07,,5,,4.9999900000000004,,0.00017540000000000001,,5,,5.0000099999999996,,3.49876e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,9.8975800000000001e-08,,1.2064999999999999e-08,,5,,-1.37011e-05,,5.0000099999999996,,1.30048e-05,,4.9999900000000004,,5,,1.2976099999999999e-05,,4.9999799999999999,,-0.313106,,1.45201,,5.3443699999999996,,5.4421499999999998,,1.44475
1.0099999999999999e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000206918,,5.0000099999999996,,5.0000099999999996,,4.34073e-07,,5,,-1.6526499999999998e-05,,-5.7060399999999999e-07,,-1.67045e-07,,5,,4.9999900000000004,,0.00017283700000000001,,5,,5.0000099999999996,,3.2256100000000003e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,1.04879e-07,,7.8064300000000003e-09,,5,,-1.34947e-05,,5.0000099999999996,,1.28583e-05,,4.9999900000000004,,5,,1.2833199999999999e-05,,4.9999799999999999,,-0.31238700000000003,,1.4512700000000001,,5.3443699999999996,,5.4421499999999998,,1.4440999999999999
1.02e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00020352799999999999,,5.0000099999999996,,5.0000099999999996,,4.0059299999999999e-07,,5,,-1.6247099999999999e-05,,-5.5796600000000001e-07,,-1.7345499999999999e-07,,5,,4.9999900000000004,,0.00017027399999999999,,5,,5.0000099999999996,,2.95246e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,1.1078200000000001e-07,,3.5478600000000002e-09,,5,,-1.3288299999999999e-05,,5.0000099999999996,,1.2711800000000001e-05,,4.9999900000000004,,5,,1.2690299999999999e-05,,4.9999799999999999,,-0.31166700000000003,,1.4505300000000001,,5.3443699999999996,,5.4421499999999998,,1.4434499999999999
1.03e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000200139,,5.0000099999999996,,5.0000099999999996,,3.6711299999999999e-07,,5,,-1.59677e-05,,-5.4532800000000002e-07,,-1.79864e-07,,5,,4.9999900000000004,,0.00016771099999999999,,5,,5.0000099999999996,,2.6793100000000002e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,1.16685e-07,,-7.10696e-10,,5,,-1.3081899999999999e-05,,5.0000099999999996,,1.25653e-05,,4.9999900000000004,,5,,1.25474e-05,,4.9999799999999999,,-0.310948,,1.4497899999999999,,5.3443699999999996,,5.4421499999999998,,1.4428099999999999
1.04e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00019675000000000001,,5.0000099999999996,,5.0000099999999996,,3.3363299999999998e-07,,5,,-1.56883e-05,,-5.3269000000000004e-07,,-1.8627399999999999e-07,,5,,4.9999900000000004,,0.000165148,,5,,5.0000099999999996,,2.4061599999999999e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,1.2258899999999999e-07,,-4.9692599999999999e-09,,5,,-1.2875500000000001e-05,,5.0000099999999996,,1.24188e-05,,4.9999900000000004,,5,,1.24045e-05,,4.9999799999999999,,-0.310228,,1.4490499999999999,,5.3443699999999996,,5.4421499999999998,,1.4421600000000001
1.05e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00019336000000000001,,5.0000099999999996,,5.0000099999999996,,3.0015299999999997e-07,,5,,-1.5408900000000001e-05,,-5.2005299999999998e-07,,-1.9268400000000001e-07,,5,,4.9999900000000004,,0.000162585,,5,,5.0000099999999996,,2.1330100000000001e-07,,4.99993,,5.0000099999999996,,5.0000099999999996,,1.2849200000000001e-07,,-9.2278200000000005e-09,,5,,-1.26691e-05,,5.0000099999999996,,1.22724e-05,,4.9999900000000004,,5,,1.2261499999999999e-05,,4.9999799999999999,,-0.30950899999999998,,1.44831,,5.3443699999999996,,5.4421499999999998,,1.4415100000000001
1.0600000000000001e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00018997099999999999,,5.0000099999999996,,5.0000099999999996,,2.66674e-07,,5,,-1.51295e-05,,-5.0741499999999999e-07,,-1.99094e-07,,5,,4.9999900000000004,,0.00016002200000000001,,5,,5.0000099999999996,,1.8598600000000001e-07,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.3439500000000001e-07,,-1.3486399999999999e-08,,5,,-1.24627e-05,,5.0000099999999996,,1.21259e-05,,4.9999900000000004,,5,,1.2118599999999999e-05,,4.9999799999999999,,-0.30878899999999998,,1.44757,,5.3443699999999996,,5.4421499999999998,,1.44086
1.07e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000186582,,5.0000099999999996,,5.0000099999999996,,2.3319399999999999e-07,,5,,-1.48501e-05,,-4.9477700000000001e-07,,-2.0550400000000001e-07,,5,,4.9999900000000004,,0.00015745900000000001,,5,,5.0000099999999996,,1.5867100000000001e-07,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.40298e-07,,-1.7744899999999999e-08,,5,,-1.22563e-05,,5.0000099999999996,,1.1979399999999999e-05,,4.9999900000000004,,5,,1.19757e-05,,4.9999799999999999,,-0.30807000000000001,,1.4468300000000001,,5.3443699999999996,,5.4421499999999998,,1.4402200000000001
1.0800000000000001e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00018319199999999999,,5.0000099999999996,,5.0000099999999996,,1.9971400000000001e-07,,5,,-1.4570699999999999e-05,,-4.8213999999999995e-07,,-2.11914e-07,,5,,4.9999900000000004,,0.000154895,,5,,5.0000099999999996,,1.31356e-07,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.46201e-07,,-2.2003499999999999e-08,,5,,-1.205e-05,,5.0000099999999996,,1.18329e-05,,4.9999900000000004,,5,,1.18328e-05,,4.9999799999999999,,-0.30735099999999999,,1.4460900000000001,,5.3443699999999996,,5.4421499999999998,,1.43957
1.09e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.000179803,,5.0000099999999996,,5.0000099999999996,,1.66234e-07,,5,,-1.42913e-05,,-4.6950200000000002e-07,,-2.1832399999999999e-07,,5,,4.9999900000000004,,0.000152332,,5,,5.0000099999999996,,1.04041e-07,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.52105e-07,,-2.6262099999999999e-08,,5,,-1.18436e-05,,5.0000099999999996,,1.16864e-05,,4.9999900000000004,,5,,1.1689799999999999e-05,,4.9999799999999999,,-0.30663099999999999,,1.4453499999999999,,5.3443699999999996,,5.4421400000000002,,1.43892
1.0999999999999999e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00017641400000000001,,5.0000099999999996,,5.0000099999999996,,1.32754e-07,,5,,-1.40119e-05,,-4.5686399999999998e-07,,-2.2473400000000001e-07,,5,,4.9999900000000004,,0.00014976900000000001,,5,,5.0000099999999996,,7.67256e-08,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.5800799999999999e-07,,-3.0520599999999997e-08,,5,,-1.1637199999999999e-05,,5.0000099999999996,,1.1539899999999999e-05,,4.9999900000000004,,5,,1.15469e-05,,4.9999799999999999,,-0.30591200000000002,,1.4446099999999999,,5.3443699999999996,,5.4421400000000002,,1.43828
1.11e-08,,5,,0,,0,,5,,5,,0,,4.9999900000000004,,0.00017302499999999999,,5.0000099999999996,,5.0000099999999996,,9.9274400000000001e-08,,5,,-1.3732499999999999e-05,,-4.44226e-07,,-2.31144e-07,,5,,4.9999900000000004,,0.00014720600000000001,,5,,5.0000099999999996,,4.9410499999999998e-08,,4.9999399999999996,,5.0000099999999996,,5.0000099999999996,,1.6391099999999999e-07,,-3.4779200000000001e-08,,5,,-1.1430800000000001e-05,,5.0000099999999996,,1.13934e-05,,4.9999900000000004,,5,,1.1404e-05,,4.9999799999999999,,-0.30519200000000002,,1.44387,,5.3443699999999996,,5.4421400000000002,,1.43763
